donor_id,true_age,predicted_age,n_cells
aida:TH_MAH_H043,31.0,36.641834,381
aida:TH_MAH_H044,31.0,37.046074,198
aida:TH_MAH_H045,27.0,37.066128,351
aida:TH_MAH_H046,45.0,36.16354,266
aida:TH_MAH_H047,32.0,34.341934,380
aida:TH_MAH_H048,38.0,34.042133,367
aida:TH_MAH_H049,45.0,36.71557,432
aida:TH_MAH_H050,48.0,36.78533,360
aida:TH_MAH_H051,23.0,33.82418,363
aida:TH_MAH_H052,36.0,34.39508,202
aida:TH_MAH_H053,27.0,36.942192,322
aida:TH_MAH_H054,39.0,34.629837,366
aida:TH_MAH_H055,49.0,37.86399,233
aida:TH_MAH_H056,22.0,37.19045,413
aida:TH_MAH_H057,39.0,36.8616,245
aida:TH_MAH_H058,34.0,34.68764,315
aida:TH_MAH_H059,31.0,37.1792,243
