donor,pred_age,true_age
onek1k:392_393,47.750389099121094,56.0
onek1k:393_394,51.54022789001465,56.0
onek1k:394_395,47.06296920776367,37.0
onek1k:395_396,50.16476821899414,66.0
onek1k:396_397,47.98763847351074,57.0
onek1k:398_399,47.196773529052734,55.0
onek1k:399_400,50.335933685302734,49.0
onek1k:39_39,48.029836654663086,42.0
onek1k:3_3,50.84022521972656,53.0
onek1k:400_401,50.17609786987305,46.0
onek1k:402_403,50.19831657409668,66.0
onek1k:403_404,50.3426456451416,65.0
onek1k:404_405,51.8294792175293,64.0
onek1k:405_406,49.30183410644531,70.0
onek1k:406_407,49.54790115356445,59.0
onek1k:407_408,50.32426071166992,65.0
onek1k:408_409,50.698564529418945,74.0
onek1k:409_410,52.34562110900879,65.0
onek1k:40_40,55.651376724243164,72.0
onek1k:410_411,52.47196960449219,61.0
onek1k:411_412,50.55986213684082,49.0
onek1k:412_413,50.91901969909668,85.0
onek1k:413_414,43.03571128845215,24.0
onek1k:414_415,46.08610725402832,22.0
onek1k:415_416,56.79244804382324,80.0
onek1k:416_417,52.45853805541992,63.0
onek1k:417_418,51.3051700592041,78.0
onek1k:418_419,50.952829360961914,76.0
onek1k:419_420,53.55707550048828,72.0
onek1k:41_41,54.717145919799805,77.0
onek1k:420_421,53.43556785583496,75.0
onek1k:421_422,52.82952308654785,61.0
onek1k:422_423,50.18441581726074,53.0
onek1k:423_424,55.549896240234375,59.0
onek1k:424_425,57.56344032287598,78.0
onek1k:425_426,50.43328666687012,50.0
onek1k:426_427,54.69803237915039,63.0
onek1k:427_428,55.56984901428223,67.0
onek1k:428_429,57.4063720703125,75.0
onek1k:429_430,57.30752944946289,87.0
onek1k:42_42,48.53520202636719,59.0
onek1k:431_432,55.742074966430664,78.0
onek1k:432_433,54.421621322631836,78.0
onek1k:433_434,53.59916305541992,80.0
onek1k:434_435,53.93169975280762,78.0
onek1k:435_436,53.101980209350586,67.0
onek1k:436_437,54.704345703125,45.0
onek1k:437_438,50.268348693847656,21.0
onek1k:438_439,52.95540428161621,32.0
onek1k:439_440,55.450111389160156,71.0
onek1k:43_43,50.31524085998535,46.0
onek1k:441_442,55.78279495239258,70.0
onek1k:442_443,50.444515228271484,58.0
onek1k:443_444,50.01677322387695,29.0
onek1k:445_446,50.917402267456055,83.0
onek1k:446_447,50.06423377990723,72.0
onek1k:447_448,51.51321983337402,66.0
onek1k:448_449,53.63241767883301,82.0
onek1k:449_450,56.16754150390625,85.0
onek1k:44_44,55.69408988952637,60.0
onek1k:450_451,53.314022064208984,84.0
onek1k:451_452,53.552377700805664,89.0
onek1k:452_453,52.05143928527832,77.0
onek1k:453_454,55.04221534729004,85.0
onek1k:454_455,52.35643005371094,79.0
onek1k:455_456,50.29702186584473,80.0
onek1k:456_457,52.52402114868164,76.0
onek1k:457_458,51.886863708496094,73.0
onek1k:458_459,54.39780807495117,84.0
onek1k:459_460,55.50358581542969,87.0
onek1k:45_45,53.977684020996094,71.0
onek1k:460_461,54.08538246154785,58.0
onek1k:461_462,46.432342529296875,61.0
onek1k:462_463,55.96436882019043,83.0
onek1k:463_464,54.37127494812012,86.0
onek1k:464_465,56.7464542388916,76.0
onek1k:465_466,53.40951156616211,59.0
onek1k:466_467,51.240360260009766,85.0
onek1k:467_468,49.46103858947754,74.0
onek1k:468_469,48.20671081542969,76.0
onek1k:469_470,51.90928649902344,78.0
onek1k:46_46,52.744150161743164,68.0
onek1k:470_471,52.895036697387695,83.0
onek1k:471_472,50.25274467468262,65.0
onek1k:472_473,49.5211238861084,77.0
onek1k:473_474,53.34811973571777,72.0
onek1k:474_475,54.65528678894043,79.0
onek1k:475_476,48.106489181518555,36.0
onek1k:476_477,50.60420227050781,53.0
onek1k:477_478,43.69292640686035,53.0
onek1k:478_479,49.923583984375,68.0
onek1k:479_480,52.52655029296875,86.0
onek1k:47_47,46.203025817871094,19.0
onek1k:480_481,50.10618209838867,69.0
onek1k:481_482,52.2410774230957,68.0
onek1k:482_483,44.72253608703613,23.0
onek1k:483_484,51.88050651550293,71.0
onek1k:484_485,50.8361701965332,60.0
onek1k:485_486,51.13435173034668,48.0
onek1k:486_487,49.79743766784668,36.0
onek1k:487_488,51.15899467468262,67.0
onek1k:488_489,51.01010513305664,56.0
onek1k:489_490,53.357208251953125,52.0
onek1k:48_48,56.9874153137207,86.0
onek1k:490_491,52.215559005737305,64.0
onek1k:491_492,47.43078422546387,41.0
onek1k:492_493,54.25060272216797,79.0
onek1k:493_494,50.410701751708984,73.0
onek1k:494_495,46.0875129699707,24.0
onek1k:496_497,49.083547592163086,33.0
onek1k:497_498,51.67744827270508,31.0
onek1k:498_499,53.68432807922363,71.0
onek1k:499_500,49.1911678314209,77.0
onek1k:49_49,53.64883995056152,84.0
onek1k:4_4,51.14438247680664,48.0
onek1k:500_501,51.19782066345215,59.0
onek1k:501_502,47.59114456176758,64.0
onek1k:502_503,50.464080810546875,66.0
onek1k:503_504,49.13237953186035,49.0
onek1k:504_505,55.11933898925781,85.0
onek1k:505_506,50.919742584228516,54.0
onek1k:506_507,49.57832717895508,41.0
onek1k:507_508,48.38359451293945,66.0
onek1k:508_509,54.05588150024414,79.0
onek1k:509_510,52.90848731994629,80.0
onek1k:50_50,51.995697021484375,64.0
onek1k:510_511,53.99734115600586,84.0
onek1k:511_512,50.62090873718262,89.0
onek1k:512_513,54.06159591674805,79.0
onek1k:513_514,50.900617599487305,82.0
onek1k:514_515,50.201622009277344,90.0
onek1k:515_516,53.83656692504883,37.0
onek1k:516_517,51.21376037597656,34.0
onek1k:517_518,51.66028594970703,68.0
onek1k:519_520,53.10634231567383,75.0
onek1k:51_51,52.62929916381836,60.0
onek1k:520_521,53.24970817565918,69.0
onek1k:521_522,51.1431999206543,57.0
onek1k:522_523,49.88755798339844,62.0
onek1k:524_525,51.52921676635742,74.0
onek1k:525_526,52.347517013549805,78.0
onek1k:526_527,49.79267883300781,66.0
onek1k:527_528,50.9108829498291,65.0
onek1k:528_529,52.34157180786133,68.0
onek1k:529_530,52.74248695373535,78.0
onek1k:52_52,47.30776786804199,52.0
onek1k:530_531,53.25737380981445,78.0
onek1k:531_532,53.735849380493164,65.0
onek1k:532_533,53.62105178833008,79.0
onek1k:533_534,51.89830780029297,33.0
onek1k:534_535,52.64862632751465,88.0
onek1k:535_536,52.776723861694336,82.0
onek1k:536_537,51.01982498168945,67.0
onek1k:537_538,49.293357849121094,53.0
onek1k:538_539,53.63986015319824,60.0
onek1k:539_540,53.292978286743164,62.0
onek1k:53_53,47.145376205444336,32.0
onek1k:540_541,50.75901412963867,53.0
onek1k:541_542,47.69329261779785,58.0
onek1k:542_543,51.29743957519531,58.0
onek1k:543_544,51.44549369812012,72.0
onek1k:544_545,55.309091567993164,68.0
onek1k:545_546,51.68778038024902,67.0
onek1k:546_547,46.66086769104004,73.0
onek1k:547_548,52.814632415771484,73.0
onek1k:548_549,51.58656692504883,40.0
onek1k:549_550,50.313276290893555,60.0
onek1k:54_54,52.391096115112305,66.0
onek1k:550_551,55.76894187927246,82.0
onek1k:551_552,54.23155975341797,72.0
onek1k:552_553,45.35664939880371,29.0
onek1k:553_554,47.6501522064209,36.0
onek1k:554_555,52.01717758178711,80.0
onek1k:555_556,54.58710861206055,77.0
onek1k:557_558,48.00950622558594,64.0
onek1k:558_559,49.94296073913574,80.0
onek1k:559_560,53.09575080871582,77.0
onek1k:55_55,47.97615623474121,71.0
onek1k:560_561,48.98496437072754,72.0
onek1k:561_562,51.77021789550781,56.0
onek1k:562_563,50.73161315917969,71.0
onek1k:563_564,51.84939765930176,75.0
onek1k:564_565,54.13137245178223,80.0
onek1k:565_566,47.411800384521484,57.0
onek1k:566_567,50.07321548461914,58.0
onek1k:567_568,53.43660354614258,68.0
onek1k:569_570,52.17524719238281,69.0
onek1k:56_56,45.14590263366699,36.0
onek1k:570_571,48.847604751586914,59.0
onek1k:571_572,53.202640533447266,84.0
onek1k:572_573,54.46818161010742,86.0
onek1k:573_574,47.448699951171875,26.0
onek1k:574_575,49.27415466308594,24.0
onek1k:575_576,51.31694984436035,50.0
onek1k:576_577,52.53312873840332,70.0
onek1k:577_578,49.918691635131836,72.0
onek1k:578_579,44.284034729003906,22.0
onek1k:579_580,44.842485427856445,34.0
onek1k:57_57,51.049970626831055,32.0
onek1k:580_581,49.10899543762207,37.0
onek1k:581_582,49.13842964172363,63.0
onek1k:582_583,50.531333923339844,52.0
onek1k:583_584,50.447256088256836,36.0
onek1k:584_585,53.292240142822266,74.0
onek1k:585_586,51.39459228515625,71.0
onek1k:586_587,49.77565574645996,51.0
onek1k:587_588,53.57266044616699,72.0
onek1k:588_589,51.23493957519531,69.0
onek1k:589_590,52.96015930175781,75.0
onek1k:58_58,56.338605880737305,19.0
onek1k:590_591,54.006011962890625,69.0
onek1k:591_592,53.24007225036621,83.0
onek1k:592_593,47.75104522705078,68.0
onek1k:593_594,54.02645492553711,69.0
onek1k:594_595,53.77175521850586,74.0
onek1k:595_596,52.87331008911133,81.0
onek1k:596_597,50.36749076843262,44.0
onek1k:597_598,50.2145938873291,52.0
onek1k:598_599,53.0984992980957,49.0
onek1k:599_600,51.79104804992676,71.0
onek1k:600_601,49.01275634765625,39.0
onek1k:602_603,49.59732246398926,70.0
onek1k:603_604,53.56693077087402,87.0
onek1k:604_605,51.0131778717041,81.0
onek1k:605_606,48.99545860290527,41.0
onek1k:606_607,52.44692420959473,71.0
onek1k:607_608,50.36935806274414,77.0
onek1k:608_609,47.68081855773926,67.0
onek1k:609_610,50.38043975830078,62.0
onek1k:60_60,47.337398529052734,35.0
onek1k:610_611,47.28573417663574,63.0
onek1k:611_612,49.294260025024414,76.0
onek1k:612_613,51.001068115234375,83.0
onek1k:613_614,50.05244827270508,78.0
onek1k:614_615,48.05294418334961,67.0
onek1k:615_616,49.206132888793945,58.0
onek1k:616_617,47.44009017944336,53.0
onek1k:617_618,49.93446350097656,62.0
onek1k:618_619,43.77888488769531,30.0
onek1k:619_620,47.04629135131836,22.0
onek1k:61_61,47.37053298950195,25.0
onek1k:620_621,46.53779220581055,35.0
onek1k:621_622,51.15109634399414,91.0
onek1k:622_623,52.60676574707031,86.0
onek1k:623_624,51.19321060180664,74.0
onek1k:624_625,53.251060485839844,60.0
onek1k:625_626,53.45503234863281,59.0
onek1k:626_627,46.33138847351074,46.0
onek1k:627_628,54.48941612243652,69.0
onek1k:628_629,51.829185485839844,73.0
onek1k:629_630,46.056983947753906,34.0
onek1k:630_631,49.18581771850586,54.0
onek1k:632_633,48.59092903137207,70.0
onek1k:633_634,47.77651786804199,57.0
onek1k:634_635,46.66824150085449,55.0
onek1k:635_636,50.153656005859375,66.0
onek1k:636_637,53.18307685852051,75.0
onek1k:637_638,52.0699520111084,87.0
onek1k:638_639,51.29450607299805,68.0
onek1k:639_640,50.93857383728027,79.0
onek1k:63_63,50.18392372131348,44.0
onek1k:640_641,49.11890983581543,83.0
onek1k:641_642,50.800235748291016,85.0
onek1k:644_645,48.572553634643555,59.0
onek1k:645_646,52.9945125579834,86.0
onek1k:646_647,52.41601753234863,85.0
onek1k:647_648,47.621826171875,68.0
onek1k:648_649,51.45669937133789,73.0
onek1k:649_650,56.03622817993164,80.0
onek1k:64_64,48.231576919555664,46.0
onek1k:650_651,48.41977500915527,80.0
onek1k:651_652,50.964656829833984,67.0
onek1k:652_653,51.50863838195801,84.0
onek1k:653_654,52.45441246032715,86.0
onek1k:654_655,48.8535213470459,59.0
onek1k:655_656,48.49618721008301,60.0
onek1k:656_657,50.55170822143555,61.0
onek1k:657_658,49.49903678894043,68.0
onek1k:658_659,48.89033508300781,42.0
onek1k:659_660,47.47572326660156,20.0
onek1k:65_65,46.08192443847656,58.0
onek1k:660_661,50.088253021240234,40.0
onek1k:661_662,57.06868553161621,78.0
onek1k:662_663,54.37241554260254,81.0
onek1k:663_664,56.05443000793457,89.0
onek1k:664_665,47.36095428466797,56.0
onek1k:665_666,47.30756378173828,53.0
onek1k:666_667,50.29891395568848,63.0
onek1k:667_668,48.103384017944336,76.0
onek1k:668_669,49.82199668884277,69.0
onek1k:669_670,47.03518104553223,64.0
onek1k:66_66,53.51790237426758,66.0
onek1k:670_671,46.59855079650879,83.0
onek1k:671_672,49.53522491455078,81.0
