donor,pred_age,true_age
onek1k:1080_1081,45.92047691345215,71.0
onek1k:1081_1082,43.59137535095215,73.0
onek1k:108_108,45.14037322998047,67.0
onek1k:109_109,44.41967964172363,84.0
onek1k:10_10,43.54941177368164,78.0
onek1k:110_110,43.05190086364746,84.0
onek1k:111_111,44.5303840637207,69.0
onek1k:112_112,42.15496635437012,81.0
onek1k:113_113,49.11700630187988,67.0
onek1k:114_114,42.987022399902344,72.0
onek1k:116_116,42.79928207397461,77.0
onek1k:117_117,53.27437210083008,91.0
onek1k:119_119,44.10409355163574,38.0
onek1k:11_11,43.42096138000488,81.0
onek1k:120_120,44.14146423339844,46.0
onek1k:121_121,42.89697265625,71.0
onek1k:122_122,41.32976531982422,67.0
onek1k:123_123,44.91794013977051,50.0
onek1k:124_124,43.32496643066406,71.0
onek1k:125_125,44.21173667907715,74.0
onek1k:126_126,44.21439743041992,65.0
onek1k:127_127,44.160526275634766,85.0
onek1k:128_128,44.68892478942871,37.0
onek1k:129_129,44.53915596008301,35.0
onek1k:12_12,42.883480072021484,52.0
onek1k:130_130,43.91248893737793,72.0
onek1k:131_131,42.88089370727539,67.0
onek1k:132_132,44.09646987915039,62.0
onek1k:133_133,42.73835372924805,62.0
onek1k:134_134,43.87540817260742,73.0
onek1k:137_137,45.00811767578125,87.0
onek1k:138_138,45.16923522949219,64.0
onek1k:139_139,45.36177635192871,79.0
onek1k:13_13,43.33949661254883,50.0
onek1k:140_140,45.06018829345703,60.0
onek1k:141_141,43.10651206970215,36.0
onek1k:142_142,44.002811431884766,67.0
onek1k:144_144,44.376264572143555,44.0
onek1k:145_145,44.50185012817383,87.0
onek1k:146_146,44.17676544189453,63.0
onek1k:147_147,43.747013092041016,54.0
onek1k:148_148,44.23394584655762,62.0
onek1k:149_149,43.53215026855469,59.0
onek1k:150_150,44.00436592102051,31.0
onek1k:151_151,45.015220642089844,19.0
onek1k:152_152,45.24999237060547,68.0
onek1k:153_153,44.927507400512695,46.0
onek1k:154_154,43.25201416015625,67.0
onek1k:155_155,44.903385162353516,56.0
onek1k:156_156,45.18893241882324,73.0
onek1k:158_158,43.93905448913574,59.0
onek1k:159_159,44.08596420288086,63.0
onek1k:15_15,43.44045639038086,67.0
onek1k:160_160,43.855552673339844,60.0
onek1k:161_161,44.62803649902344,33.0
onek1k:163_163,42.800947189331055,56.0
onek1k:164_165,44.215328216552734,41.0
onek1k:165_166,43.11014747619629,61.0
onek1k:166_167,43.20296096801758,34.0
onek1k:167_168,44.01637649536133,58.0
onek1k:168_169,42.90218544006348,79.0
onek1k:169_170,43.999420166015625,20.0
onek1k:16_16,43.246965408325195,45.0
onek1k:170_171,44.747379302978516,43.0
onek1k:171_172,43.800907135009766,62.0
onek1k:172_173,43.40330123901367,23.0
onek1k:173_174,44.44334411621094,68.0
onek1k:175_176,44.235450744628906,49.0
onek1k:176_177,43.74124717712402,27.0
onek1k:177_178,44.160234451293945,19.0
onek1k:178_179,44.831106185913086,47.0
onek1k:179_180,44.65407180786133,31.0
onek1k:17_17,43.52925491333008,70.0
onek1k:180_181,45.63990592956543,68.0
onek1k:181_182,43.590118408203125,66.0
onek1k:182_183,44.57988357543945,70.0
onek1k:183_184,43.58247947692871,65.0
onek1k:184_185,43.09232711791992,83.0
onek1k:185_186,43.56748390197754,62.0
onek1k:186_187,43.76090431213379,28.0
onek1k:187_188,43.71821212768555,26.0
onek1k:188_189,43.822622299194336,46.0
onek1k:189_190,43.729576110839844,68.0
onek1k:18_18,44.267662048339844,80.0
onek1k:190_191,45.53160858154297,61.0
onek1k:191_192,44.62099838256836,55.0
onek1k:192_193,42.87708282470703,58.0
onek1k:193_194,43.12571334838867,63.0
onek1k:194_195,42.75863838195801,46.0
onek1k:196_197,41.91975212097168,72.0
onek1k:197_198,42.25720977783203,60.0
onek1k:198_199,42.43406677246094,27.0
onek1k:199_200,41.83910942077637,63.0
onek1k:19_19,43.19754600524902,74.0
onek1k:1_1,44.315284729003906,65.0
onek1k:200_201,42.98873710632324,53.0
onek1k:201_202,43.22193908691406,39.0
onek1k:202_203,41.734214782714844,49.0
onek1k:203_204,41.784828186035156,59.0
onek1k:204_205,44.203147888183594,60.0
onek1k:206_207,42.671932220458984,63.0
onek1k:207_208,44.28339767456055,39.0
