donor_id,true_age,predicted_age,n_cells
onek1k:767_768,47.0,51.245934,18
onek1k:769_770,62.0,50.26818,4
onek1k:770_771,55.0,50.288963,17
onek1k:771_772,66.0,56.962727,4
onek1k:772_773,52.0,50.14317,46
onek1k:773_774,61.0,50.216904,25
onek1k:774_775,71.0,58.155354,2
onek1k:776_777,74.0,58.977123,9
onek1k:779_780,52.0,53.941856,8
onek1k:780_781,60.0,49.778515,11
onek1k:781_782,76.0,48.477257,104
onek1k:782_783,73.0,45.86835,16
onek1k:783_784,79.0,47.667946,30
onek1k:784_785,60.0,53.542255,7
onek1k:786_787,76.0,49.318275,34
onek1k:787_788,62.0,51.887463,6
onek1k:788_789,73.0,57.484673,32
onek1k:789_790,61.0,56.82751,35
onek1k:790_791,76.0,57.887234,82
onek1k:791_792,40.0,54.47152,36
onek1k:793_794,78.0,47.042526,4
onek1k:794_795,39.0,56.657696,25
onek1k:795_796,73.0,49.376606,54
onek1k:796_797,64.0,57.025604,97
onek1k:797_798,75.0,49.709652,27
onek1k:798_799,60.0,54.96615,35
onek1k:799_800,70.0,58.091,123
onek1k:800_801,37.0,48.81687,14
onek1k:801_802,76.0,50.91066,8
onek1k:802_803,70.0,57.472717,62
onek1k:803_804,54.0,51.647797,73
onek1k:804_805,53.0,58.435635,32
onek1k:805_806,57.0,58.245735,18
onek1k:806_807,49.0,57.73875,14
onek1k:807_808,35.0,48.116302,5
onek1k:808_809,40.0,46.304375,10
onek1k:809_810,49.0,48.94514,103
onek1k:810_811,77.0,48.81533,53
onek1k:811_812,50.0,56.06191,43
onek1k:812_813,51.0,48.376472,18
onek1k:813_814,81.0,48.757935,30
onek1k:814_815,79.0,48.437794,35
onek1k:815_816,72.0,59.99573,35
onek1k:816_817,65.0,50.80845,25
onek1k:818_819,89.0,53.4707,3
onek1k:819_820,67.0,44.455452,10
onek1k:821_822,90.0,59.836742,22
onek1k:822_823,86.0,50.14221,7
onek1k:823_824,75.0,49.519615,32
onek1k:824_825,66.0,58.57001,12
onek1k:825_826,65.0,47.377888,41
onek1k:826_827,69.0,47.4457,26
onek1k:827_828,71.0,55.391426,24
onek1k:829_830,66.0,55.69218,21
onek1k:830_831,68.0,51.07971,14
onek1k:831_832,68.0,48.347797,6
onek1k:832_833,71.0,45.513603,17
onek1k:834_835,64.0,56.818005,41
onek1k:835_836,64.0,50.151333,45
onek1k:836_837,72.0,58.291897,29
onek1k:838_839,70.0,49.31194,13
onek1k:839_840,72.0,48.920902,11
onek1k:840_841,75.0,51.424446,6
onek1k:842_843,75.0,48.11354,54
onek1k:843_844,62.0,56.687428,21
onek1k:845_846,81.0,57.597157,37
onek1k:846_847,77.0,48.518524,8
onek1k:847_848,74.0,49.642555,44
onek1k:848_849,84.0,48.200596,11
onek1k:849_850,81.0,46.950478,40
onek1k:850_851,64.0,57.16334,34
onek1k:851_852,66.0,50.23717,23
onek1k:852_853,65.0,47.758545,16
onek1k:853_854,59.0,48.87488,147
onek1k:854_855,74.0,60.18742,23
onek1k:855_856,22.0,46.521385,66
onek1k:856_857,60.0,48.469883,81
onek1k:857_858,59.0,48.077915,34
onek1k:858_859,53.0,49.280743,19
onek1k:859_860,46.0,46.697784,10
onek1k:860_861,49.0,50.74326,39
onek1k:861_862,67.0,48.373043,47
onek1k:862_863,45.0,47.85852,58
onek1k:863_864,69.0,59.334602,63
onek1k:864_865,61.0,48.212246,32
onek1k:865_866,66.0,50.82041,58
onek1k:866_867,67.0,46.24293,1
onek1k:867_868,72.0,48.13145,45
onek1k:868_869,87.0,47.246605,47
onek1k:869_870,85.0,48.66415,40
onek1k:870_871,71.0,45.852356,62
onek1k:871_872,85.0,57.87357,33
onek1k:872_873,81.0,47.791702,27
onek1k:873_874,71.0,54.73075,5
onek1k:874_875,66.0,47.739952,18
onek1k:875_876,77.0,55.806564,24
onek1k:876_877,76.0,49.942245,54
onek1k:877_878,66.0,49.105667,41
onek1k:878_879,85.0,54.327896,24
onek1k:879_880,83.0,58.189907,53
onek1k:880_881,81.0,51.829052,26
onek1k:881_882,76.0,56.403,30
onek1k:882_883,79.0,54.778492,24
onek1k:883_884,74.0,48.496952,17
onek1k:884_885,87.0,44.976204,16
onek1k:885_886,87.0,48.33404,48
onek1k:886_887,70.0,45.86417,91
onek1k:887_888,68.0,56.818645,42
onek1k:888_889,83.0,56.161003,46
onek1k:889_890,81.0,47.695225,82
onek1k:890_891,65.0,48.723083,54
onek1k:891_892,57.0,50.94727,51
onek1k:892_893,79.0,49.754208,91
onek1k:893_894,67.0,49.48691,51
onek1k:894_895,75.0,58.860077,19
onek1k:896_897,64.0,49.42612,48
onek1k:898_899,63.0,48.32177,6
onek1k:899_900,91.0,49.068504,115
onek1k:900_901,77.0,48.641155,24
onek1k:901_902,21.0,57.306683,15
onek1k:902_903,80.0,54.790176,474
onek1k:903_904,66.0,47.686546,13
onek1k:904_905,66.0,46.794384,94
onek1k:905_906,56.0,46.966564,39
onek1k:906_907,71.0,55.574265,141
onek1k:907_908,71.0,51.69029,9
onek1k:908_909,63.0,49.056263,103
onek1k:909_910,63.0,48.81346,34
onek1k:910_911,42.0,47.117672,17
onek1k:911_912,65.0,47.263466,98
onek1k:912_913,73.0,58.814575,218
onek1k:914_915,87.0,47.709667,81
onek1k:915_916,73.0,48.98336,38
onek1k:916_917,72.0,49.020866,52
onek1k:917_918,86.0,55.463715,20
onek1k:918_919,75.0,57.315884,19
onek1k:920_921,41.0,56.71255,105
onek1k:921_922,76.0,47.199528,11
onek1k:922_923,36.0,57.35834,13
onek1k:923_924,38.0,50.39209,78
onek1k:924_925,39.0,48.906536,15
onek1k:926_927,70.0,52.494442,246
onek1k:927_928,66.0,45.968307,208
onek1k:929_930,59.0,45.042694,101
onek1k:930_931,43.0,43.129257,249
onek1k:932_933,32.0,50.35178,211
onek1k:933_934,48.0,51.381527,209
onek1k:934_935,76.0,44.64579,223
onek1k:935_936,71.0,51.11943,382
onek1k:937_938,48.0,44.828583,190
onek1k:938_939,62.0,50.335426,102
onek1k:939_940,72.0,51.82805,64
onek1k:940_941,71.0,52.84565,6
onek1k:941_942,68.0,45.520466,33
onek1k:942_943,64.0,44.418972,9
onek1k:943_944,77.0,51.614555,77
onek1k:944_945,40.0,44.02899,43
onek1k:945_946,30.0,51.79466,43
onek1k:946_947,42.0,44.301872,26
onek1k:947_948,29.0,50.86169,73
onek1k:949_950,31.0,53.695217,39
onek1k:950_951,66.0,56.506805,8
onek1k:951_952,20.0,45.04759,73
onek1k:952_953,73.0,56.069283,4
onek1k:953_954,65.0,50.624413,31
onek1k:954_955,31.0,51.245598,48
onek1k:955_956,44.0,54.32291,55
onek1k:956_957,45.0,50.730362,52
onek1k:957_958,27.0,52.287113,59
onek1k:958_959,78.0,46.039,104
onek1k:959_960,19.0,44.06568,35
onek1k:960_961,73.0,45.30949,117
onek1k:961_962,62.0,45.24643,94
onek1k:962_963,57.0,54.178814,121
onek1k:968_969,60.0,54.243286,47
onek1k:969_970,59.0,48.649174,39
onek1k:970_971,58.0,49.126503,37
onek1k:971_972,62.0,47.88148,58
onek1k:972_973,81.0,51.485046,36
onek1k:973_974,79.0,58.99531,81
onek1k:974_975,74.0,58.297424,64
onek1k:975_976,75.0,55.33768,17
onek1k:976_977,67.0,49.858715,10
onek1k:977_978,70.0,49.51233,26
onek1k:978_979,71.0,47.991276,39
onek1k:979_980,64.0,59.59069,2
onek1k:980_981,71.0,50.126644,15
onek1k:981_982,73.0,60.758945,35
onek1k:982_983,72.0,52.63179,4
onek1k:983_984,62.0,49.301582,10
onek1k:984_985,60.0,52.957508,12
onek1k:985_986,76.0,46.852787,2
onek1k:986_987,69.0,56.645462,46
onek1k:987_988,74.0,48.012974,99
onek1k:988_989,81.0,46.427204,114
onek1k:989_990,61.0,56.25538,10
onek1k:990_991,69.0,51.85621,4
onek1k:991_992,76.0,49.333218,55
onek1k:992_993,63.0,50.78122,7
onek1k:993_994,69.0,56.966835,82
onek1k:994_995,66.0,47.050682,31
onek1k:995_996,71.0,48.025238,28
onek1k:996_997,68.0,48.67143,16
onek1k:997_998,68.0,58.13199,16
onek1k:998_999,71.0,53.805565,3
onek1k:999_1000,62.0,51.80053,2
onek1k:1000_1001,73.0,47.32105,83
onek1k:1001_1002,57.0,47.50761,64
onek1k:1002_1003,73.0,54.109383,148
onek1k:1003_1004,58.0,47.845516,39
onek1k:1004_1005,74.0,48.179623,57
onek1k:1005_1006,66.0,55.44886,38
onek1k:1006_1007,73.0,55.34224,5
onek1k:1007_1008,75.0,44.955383,5
onek1k:1008_1009,71.0,57.92517,50
onek1k:1009_1010,72.0,49.484947,8
onek1k:1010_1011,71.0,47.518078,9
onek1k:1011_1012,67.0,51.99079,2
onek1k:1012_1013,70.0,48.372955,4
onek1k:1014_1015,70.0,51.08894,7
onek1k:1015_1016,67.0,56.441803,56
onek1k:1016_1017,68.0,55.635563,75
onek1k:1018_1019,68.0,46.60059,63
onek1k:1019_1020,69.0,59.016644,33
onek1k:1020_1021,80.0,47.90344,27
onek1k:1021_1022,75.0,48.282627,24
onek1k:1022_1023,68.0,50.696846,10
onek1k:1023_1024,60.0,46.09898,9
onek1k:1024_1025,70.0,48.60035,164
onek1k:1025_1026,57.0,47.388313,200
onek1k:1026_1027,75.0,48.88652,138
onek1k:1027_1028,70.0,48.914295,173
onek1k:1028_1029,72.0,46.32045,28
onek1k:1029_1030,72.0,44.94518,14
onek1k:1030_1031,60.0,57.304306,116
onek1k:1031_1032,72.0,46.905434,112
onek1k:1032_1033,59.0,56.65896,207
onek1k:1033_1034,61.0,48.065773,68
onek1k:1034_1035,64.0,48.596287,159
onek1k:1035_1036,70.0,47.452454,128
onek1k:1036_1037,78.0,48.409595,46
onek1k:1037_1038,58.0,57.86917,50
onek1k:1038_1039,61.0,46.5688,12
onek1k:1039_1040,75.0,47.61119,55
onek1k:1040_1041,72.0,48.174965,56
onek1k:1041_1042,72.0,47.621002,19
onek1k:1042_1043,57.0,47.83399,59
onek1k:1043_1044,71.0,56.564407,30
onek1k:1044_1045,65.0,49.565983,19
onek1k:1045_1046,67.0,49.307297,2
onek1k:1046_1047,62.0,48.285366,11
onek1k:1047_1048,71.0,47.569435,16
onek1k:1048_1049,64.0,50.33105,56
onek1k:1049_1050,61.0,49.39298,43
onek1k:1050_1051,57.0,57.76888,70
onek1k:1051_1052,63.0,47.159073,40
onek1k:1052_1053,75.0,57.664566,34
onek1k:1053_1054,62.0,46.242535,12
onek1k:1054_1055,75.0,48.60295,49
onek1k:1055_1056,71.0,50.601192,21
onek1k:1056_1057,68.0,57.446182,61
onek1k:1057_1058,71.0,57.30748,16
onek1k:1058_1059,60.0,56.369316,8
onek1k:1059_1060,70.0,57.953793,37
onek1k:1060_1061,59.0,48.841026,35
onek1k:1061_1062,62.0,49.993824,31
onek1k:1062_1063,59.0,49.84418,6
onek1k:1063_1064,77.0,57.325924,23
onek1k:1064_1065,70.0,57.425438,39
onek1k:1065_1066,65.0,49.60083,19
onek1k:1066_1067,71.0,47.73909,4
onek1k:1068_1069,72.0,47.517097,50
onek1k:1070_1071,71.0,43.047222,40
onek1k:1071_1072,73.0,42.80138,1
onek1k:1072_1073,59.0,43.553226,81
onek1k:1073_1074,68.0,53.637688,84
onek1k:1074_1075,69.0,48.26536,47
onek1k:1075_1076,57.0,44.7966,42
onek1k:1076_1077,73.0,53.777657,12
onek1k:1077_1078,61.0,52.98947,220
onek1k:1078_1079,65.0,53.892204,114
onek1k:1079_1080,77.0,44.203117,120
onek1k:1080_1081,71.0,45.711174,168
onek1k:1081_1082,73.0,51.226143,118
