donor_id,true_age,predicted_age,n_cells
onek1k:758_759,75.0,52.24844,89
onek1k:759_760,71.0,51.696243,28
onek1k:760_761,55.0,51.860035,61
onek1k:761_762,69.0,51.096848,34
onek1k:762_763,32.0,49.908226,82
onek1k:764_765,65.0,52.355633,578
onek1k:765_766,72.0,54.3655,575
onek1k:766_767,41.0,52.806164,117
onek1k:767_768,47.0,51.410988,191
onek1k:769_770,62.0,53.89141,52
onek1k:770_771,55.0,51.124886,72
onek1k:771_772,66.0,52.83769,197
onek1k:772_773,52.0,52.58065,317
onek1k:773_774,61.0,51.987343,524
onek1k:774_775,71.0,54.05253,193
onek1k:776_777,74.0,52.702538,41
onek1k:779_780,52.0,51.2626,175
onek1k:780_781,60.0,51.577473,82
onek1k:781_782,76.0,53.48735,1054
onek1k:782_783,73.0,51.64189,244
onek1k:783_784,79.0,52.133938,580
onek1k:784_785,60.0,53.261658,53
onek1k:786_787,76.0,52.67231,407
onek1k:787_788,62.0,53.05696,126
onek1k:788_789,73.0,51.23154,235
onek1k:789_790,61.0,51.37605,139
onek1k:790_791,76.0,52.22721,252
onek1k:791_792,40.0,52.70887,150
onek1k:793_794,78.0,54.335003,1217
onek1k:794_795,39.0,52.12094,79
onek1k:795_796,73.0,50.876648,88
onek1k:796_797,64.0,51.840958,134
onek1k:797_798,75.0,52.588436,163
onek1k:798_799,60.0,52.539467,102
onek1k:799_800,70.0,52.846977,110
onek1k:800_801,37.0,51.20035,155
onek1k:801_802,76.0,50.91026,329
onek1k:802_803,70.0,51.690506,106
onek1k:803_804,54.0,52.74125,160
onek1k:804_805,53.0,53.385857,138
onek1k:805_806,57.0,53.136955,44
onek1k:806_807,49.0,53.41845,189
onek1k:807_808,35.0,51.252983,102
onek1k:808_809,40.0,50.346058,196
onek1k:809_810,49.0,51.780056,118
onek1k:810_811,77.0,50.768745,102
onek1k:811_812,50.0,53.29445,123
onek1k:812_813,51.0,51.571144,140
onek1k:813_814,81.0,50.223553,43
onek1k:814_815,79.0,52.287113,173
onek1k:815_816,72.0,53.203804,28
onek1k:816_817,65.0,51.168476,145
onek1k:818_819,89.0,49.68922,173
onek1k:819_820,67.0,51.945892,70
onek1k:821_822,90.0,52.416496,36
onek1k:822_823,86.0,51.345787,66
onek1k:823_824,75.0,52.0184,52
onek1k:824_825,66.0,52.707146,212
onek1k:825_826,65.0,51.839653,115
onek1k:826_827,69.0,52.04748,217
onek1k:827_828,71.0,51.923336,120
onek1k:829_830,66.0,50.963104,64
onek1k:830_831,68.0,52.1342,192
onek1k:831_832,68.0,51.829628,92
onek1k:832_833,71.0,51.65058,181
onek1k:834_835,64.0,51.763805,156
onek1k:835_836,64.0,49.774063,158
onek1k:836_837,72.0,52.82256,90
onek1k:838_839,70.0,51.021378,170
onek1k:839_840,72.0,50.900345,154
onek1k:840_841,75.0,51.11955,55
onek1k:842_843,75.0,49.939316,156
onek1k:843_844,62.0,52.065296,179
onek1k:845_846,81.0,53.572773,18
onek1k:846_847,77.0,53.5949,151
onek1k:847_848,74.0,51.765415,216
onek1k:848_849,84.0,50.727093,128
onek1k:849_850,81.0,53.299118,290
onek1k:850_851,64.0,52.082005,103
onek1k:851_852,66.0,51.523293,73
onek1k:852_853,65.0,50.32402,194
onek1k:853_854,59.0,49.142574,61
onek1k:854_855,74.0,53.787853,66
onek1k:855_856,22.0,49.809246,161
onek1k:856_857,60.0,50.53725,150
onek1k:857_858,59.0,51.105,184
onek1k:858_859,53.0,50.900105,106
onek1k:859_860,46.0,49.96457,138
onek1k:860_861,49.0,52.068478,120
onek1k:861_862,67.0,52.187267,112
onek1k:862_863,45.0,53.612858,439
onek1k:863_864,69.0,52.663498,66
onek1k:864_865,61.0,52.53457,169
onek1k:865_866,66.0,53.013622,244
onek1k:866_867,67.0,45.755684,114
onek1k:867_868,72.0,50.78769,236
onek1k:868_869,87.0,50.927856,98
onek1k:869_870,85.0,52.503094,178
onek1k:870_871,71.0,46.59213,239
onek1k:871_872,85.0,52.226097,274
onek1k:872_873,81.0,49.447926,163
onek1k:873_874,71.0,52.622917,72
onek1k:874_875,66.0,50.705803,204
onek1k:875_876,77.0,50.657166,283
onek1k:876_877,76.0,51.26493,154
onek1k:877_878,66.0,51.186783,140
onek1k:878_879,85.0,52.03619,63
onek1k:879_880,83.0,52.171577,59
onek1k:880_881,81.0,52.14295,166
onek1k:881_882,76.0,52.074673,111
onek1k:882_883,79.0,52.15955,119
onek1k:883_884,74.0,50.87816,200
onek1k:884_885,87.0,49.598118,83
onek1k:885_886,87.0,50.739037,121
onek1k:886_887,70.0,50.17782,117
onek1k:887_888,68.0,54.676517,92
onek1k:888_889,83.0,52.83522,94
onek1k:889_890,81.0,50.84949,173
onek1k:890_891,65.0,51.840855,117
onek1k:891_892,57.0,51.675648,79
onek1k:892_893,79.0,52.56256,155
onek1k:893_894,67.0,52.699654,172
onek1k:894_895,75.0,52.52092,139
onek1k:896_897,64.0,51.734806,151
onek1k:898_899,63.0,51.608273,191
onek1k:899_900,91.0,56.008904,36
onek1k:900_901,77.0,51.764072,69
onek1k:901_902,21.0,52.82498,132
onek1k:902_903,80.0,52.495968,153
onek1k:903_904,66.0,49.53518,60
onek1k:904_905,66.0,50.705166,81
onek1k:905_906,56.0,51.998158,61
onek1k:906_907,71.0,54.08492,40
onek1k:907_908,71.0,51.590836,160
onek1k:908_909,63.0,52.325405,99
onek1k:909_910,63.0,50.46297,101
onek1k:910_911,42.0,49.637825,131
onek1k:911_912,65.0,50.57968,213
onek1k:912_913,73.0,53.13037,86
onek1k:914_915,87.0,50.999302,91
onek1k:915_916,73.0,51.39449,151
onek1k:916_917,72.0,51.899193,133
onek1k:917_918,86.0,51.81121,69
onek1k:918_919,75.0,55.979176,4
onek1k:920_921,41.0,52.680313,156
onek1k:921_922,76.0,52.193516,69
onek1k:922_923,36.0,53.775173,71
onek1k:923_924,38.0,52.414326,185
onek1k:924_925,39.0,51.786568,138
onek1k:926_927,70.0,49.555138,182
onek1k:927_928,66.0,49.233738,141
onek1k:929_930,59.0,47.521725,195
onek1k:930_931,43.0,47.066418,147
onek1k:932_933,32.0,48.315456,147
onek1k:933_934,48.0,49.535503,223
onek1k:934_935,76.0,48.403233,120
onek1k:935_936,71.0,49.24372,174
onek1k:937_938,48.0,49.718643,268
onek1k:938_939,62.0,49.8563,140
onek1k:939_940,72.0,49.4976,131
onek1k:940_941,71.0,47.026867,33
onek1k:941_942,68.0,48.723854,158
onek1k:942_943,64.0,46.643097,35
onek1k:943_944,77.0,48.5903,251
onek1k:944_945,40.0,49.37322,223
onek1k:945_946,30.0,46.408062,103
onek1k:946_947,42.0,49.555435,237
onek1k:947_948,29.0,49.480484,180
onek1k:949_950,31.0,49.358936,109
onek1k:950_951,66.0,49.231792,29
onek1k:951_952,20.0,48.971657,308
onek1k:952_953,73.0,51.88049,37
onek1k:953_954,65.0,49.71545,219
onek1k:954_955,31.0,50.484535,160
onek1k:955_956,44.0,49.854927,174
onek1k:956_957,45.0,48.946884,391
onek1k:957_958,27.0,48.86216,198
onek1k:958_959,78.0,49.338142,132
onek1k:959_960,19.0,46.76904,341
onek1k:960_961,73.0,48.753746,52
onek1k:961_962,62.0,48.162003,234
onek1k:962_963,57.0,50.037514,85
onek1k:968_969,60.0,52.3386,114
onek1k:969_970,59.0,49.9912,106
onek1k:970_971,58.0,49.39219,73
onek1k:971_972,62.0,50.783524,79
onek1k:972_973,81.0,51.888416,66
onek1k:973_974,79.0,54.32961,51
onek1k:974_975,74.0,54.32275,103
onek1k:975_976,75.0,52.94434,81
onek1k:976_977,67.0,51.857727,167
onek1k:977_978,70.0,52.109802,184
onek1k:978_979,71.0,52.69023,220
onek1k:979_980,64.0,51.94714,137
onek1k:980_981,71.0,51.906425,121
onek1k:981_982,73.0,52.23795,110
onek1k:982_983,72.0,51.448616,152
onek1k:983_984,62.0,51.149307,277
onek1k:984_985,60.0,50.902267,216
onek1k:985_986,76.0,51.710365,72
onek1k:986_987,69.0,50.70027,163
onek1k:987_988,74.0,50.50812,138
onek1k:988_989,81.0,51.79288,29
onek1k:989_990,61.0,51.799065,127
onek1k:990_991,69.0,50.565197,121
onek1k:991_992,76.0,51.347424,119
onek1k:992_993,63.0,49.073402,56
onek1k:993_994,69.0,52.31322,83
onek1k:994_995,66.0,50.708126,283
onek1k:995_996,71.0,49.87118,102
onek1k:996_997,68.0,49.21167,285
onek1k:997_998,68.0,51.92769,67
onek1k:998_999,71.0,51.602837,134
onek1k:999_1000,62.0,50.61058,126
onek1k:1000_1001,73.0,51.15134,141
onek1k:1001_1002,57.0,49.45248,117
onek1k:1002_1003,73.0,51.044453,126
onek1k:1003_1004,58.0,50.766346,149
onek1k:1004_1005,74.0,52.638306,145
onek1k:1005_1006,66.0,52.115578,89
onek1k:1006_1007,73.0,52.57664,78
onek1k:1007_1008,75.0,51.464718,51
onek1k:1008_1009,71.0,53.4309,261
onek1k:1009_1010,72.0,51.321648,82
onek1k:1010_1011,71.0,51.420944,122
onek1k:1011_1012,67.0,52.06179,258
onek1k:1012_1013,70.0,53.139038,155
onek1k:1014_1015,70.0,52.086082,194
onek1k:1015_1016,67.0,53.113785,110
onek1k:1016_1017,68.0,53.231445,146
onek1k:1018_1019,68.0,51.809837,213
onek1k:1019_1020,69.0,50.097775,12
onek1k:1020_1021,80.0,50.81741,121
onek1k:1021_1022,75.0,50.562996,151
onek1k:1022_1023,68.0,50.494522,52
onek1k:1023_1024,60.0,51.266838,180
onek1k:1024_1025,70.0,51.437443,176
onek1k:1025_1026,57.0,50.533905,198
onek1k:1026_1027,75.0,51.832256,136
onek1k:1027_1028,70.0,52.28529,91
onek1k:1028_1029,72.0,49.594402,129
onek1k:1029_1030,72.0,49.777367,33
onek1k:1030_1031,60.0,53.390354,68
onek1k:1031_1032,72.0,49.740326,48
onek1k:1032_1033,59.0,53.85325,75
onek1k:1033_1034,61.0,53.0214,62
onek1k:1034_1035,64.0,51.725956,61
onek1k:1035_1036,70.0,51.280846,98
onek1k:1036_1037,78.0,50.90922,89
onek1k:1037_1038,58.0,53.30406,88
onek1k:1038_1039,61.0,50.053646,127
onek1k:1039_1040,75.0,51.456203,52
onek1k:1040_1041,72.0,49.331013,125
onek1k:1041_1042,72.0,49.287308,108
onek1k:1042_1043,57.0,48.96991,144
onek1k:1043_1044,71.0,54.747875,71
onek1k:1044_1045,65.0,51.943005,114
onek1k:1045_1046,67.0,52.30931,134
onek1k:1046_1047,62.0,51.307632,106
onek1k:1047_1048,71.0,49.964535,105
onek1k:1048_1049,64.0,52.127155,118
onek1k:1049_1050,61.0,51.011932,113
onek1k:1050_1051,57.0,55.184967,64
onek1k:1051_1052,63.0,50.310596,153
onek1k:1052_1053,75.0,54.70185,96
onek1k:1053_1054,62.0,50.8459,81
onek1k:1054_1055,75.0,50.758247,54
onek1k:1055_1056,71.0,52.440334,85
onek1k:1056_1057,68.0,53.864872,120
onek1k:1057_1058,71.0,54.95249,69
onek1k:1058_1059,60.0,54.970207,97
onek1k:1059_1060,70.0,52.280437,83
onek1k:1060_1061,59.0,51.54687,141
onek1k:1061_1062,62.0,51.107353,196
onek1k:1062_1063,59.0,51.555904,109
onek1k:1063_1064,77.0,54.925915,81
onek1k:1064_1065,70.0,54.557995,89
onek1k:1065_1066,65.0,51.805458,134
onek1k:1066_1067,71.0,43.71655,48
onek1k:1068_1069,72.0,48.28105,38
onek1k:1070_1071,71.0,45.86522,184
onek1k:1071_1072,73.0,45.71846,95
onek1k:1072_1073,59.0,44.35404,78
onek1k:1073_1074,68.0,49.25356,65
onek1k:1074_1075,69.0,48.17684,65
onek1k:1075_1076,57.0,47.830082,73
onek1k:1076_1077,73.0,51.178867,98
onek1k:1077_1078,61.0,50.45653,131
onek1k:1078_1079,65.0,51.009926,86
onek1k:1079_1080,77.0,47.45524,144
onek1k:1080_1081,71.0,48.560726,131
onek1k:1081_1082,73.0,51.269043,59
