donor_id,true_age,predicted_age,n_cells
aida:TH_MAH_H043,31.0,36.95237,550
aida:TH_MAH_H044,31.0,37.259834,487
aida:TH_MAH_H045,27.0,37.544327,480
aida:TH_MAH_H046,45.0,37.023922,523
aida:TH_MAH_H047,32.0,32.78916,384
aida:TH_MAH_H048,38.0,32.569824,484
aida:TH_MAH_H049,45.0,36.9295,495
aida:TH_MAH_H050,48.0,37.36432,728
aida:TH_MAH_H051,23.0,32.045345,360
aida:TH_MAH_H052,36.0,32.32747,460
aida:TH_MAH_H053,27.0,37.144184,665
aida:TH_MAH_H054,39.0,32.592903,434
aida:TH_MAH_H055,49.0,37.44136,579
aida:TH_MAH_H056,22.0,37.809372,549
aida:TH_MAH_H057,39.0,37.039055,474
aida:TH_MAH_H058,34.0,32.386585,679
aida:TH_MAH_H059,31.0,36.97205,801
